Timestamp,Gender,Age,Education,Region,Marital status,Delivery platform,Job duration (experience),Monthly income,Type of vehicle,Mode of carrying deliveries,Working Hours per Day,Working days per week,Number of deliveries per day,Duration of rest break,Type of break,Tobacco Consumption,Alcohol Consumption,"In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Row 1Neck]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Shoulders]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Upper back]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Lower back]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Elbows]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Wrists / Hands]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Hips / Thighs]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Knees]","In the past 12 months, have you experienced pain, discomfort, or numbness in the following body areas due to delivery work? [Ankles / Feet]","In the past 7 days,  have you experienced discomfort in [Neck]","In the past 7 days,  have you experienced discomfort in [Lower back]","In the past 7 days,  have you experienced discomfort in [Knees]","In the past 7 days,  have you experienced discomfort in [Wrist/Hands]",Has this discomfort reduced your delivery performance?,Have you ever taken leave due to body pain caused by delivery work?,Have you consulted a doctor or physiotherapist for work-related pain?,Does riding/driving for long hours increase your discomfort?,Does carrying heavy packages worsen your discomfort?,"How mentally demanding was your delivery shift (e.g., navigating routes, managing multiple orders, handling customer calls, using the app)? [.]","How physically demanding was your delivery shift (e.g., riding/driving long distances, climbing stairs, carrying packages, weather conditions)? [.]","How rushed or time-pressured did you feel while completing your deliveries (e.g., delivery deadlines, traffic delays, app timers)? [.]",How satisfied were you with your ability to complete deliveries accurately and on time during your shift? [.],"How much effort did you have to put in to maintain your delivery performance (e.g., speed, accuracy, customer interaction)? [.]","How stressed, frustrated, or emotionally strained did you feel during your delivery shift (e.g., due to customer behaviour, traffic, ratings, earnings pressure)? [.]","Overall, how hard did your delivery work feel today? [Your rating]",How tired did your legs feel while walking/riding? [Your rating],"How hard was it to breathe during deliveries (due to speed, heat, stairs, etc.)? [Your rating]",How hard did lifting or carrying parcels feel? [Your rating],How physically stressful was working in traffic/weather conditions? [Your rating],"At the end of your shift, how exhausted did your body feel? [Your rating]",age_ord,education_ord,income_ord,job_duration_ord,work_hours_ord,work_days_ord,deliveries_ord,rest_break_ord,work_hours_num,deliveries_num,work_days_num,rest_break_num,nmq_neck,nmq_shoulders,nmq_upper_back,nmq_lower_back,nmq_elbows,nmq_wrists_hands,nmq_hips_thighs,nmq_knees,nmq_ankles_feet,d7_neck,d7_lower_back,d7_knees,d7_wrist_hands,out_reduced_perf,out_taken_leave,out_consulted_doctor,out_riding_worsens,out_carrying_worsens,vehicle_rank,carrying_contact_rank,gender_rank,region_rank,marital_rank,platform_rank,break_type_rank,tobacco_ord,alcohol_ord,workload_score,fatigue_score,force_exertion,vibration_index,workload_x_fatigue,workload_x_age,force_x_age,fatigue_x_jobdur,deliv_x_days,discomfort,exposure_severity,rank,upper_arm,lower_arm,wrist,wrist_twist,neck_position,trunk_position,legs,muscle_a,force_a,muscle_b,force_b,rula_table_a,rula_table_b,rula_table_c,qec_back,qec_shoulder_arm,qec_wrist_hand,qec_neck,qec_driving,qec_vibration,qec_work_pace,qec_stress
3/10/2026 23:40:01,Female,25-35,High school,Local,Married,Blinkit,6 -12 months,"10,000 - 19,999",Motor bike,Backpack,6-8 hrs,5-6,11-20,16-30min,Even,Never,Occasionally,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,75,50,50,100,50,75,4,4,2,6,1,0,1,1,1,1,2,2,1,2,7,15,5.5,23.0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,2,2,2,1,1,1,1,0,2,50.0,2.83,6,14,1.415,5.0,6,2.83,82.5,1,1.759,88,3,1,2,1,1,2,1,1.0,0,1,2,4,2,6,14,20,30,12,6,6,8,8
3/10/2026 23:42:44,Female,<25,Degree/master's degree or higher,Non-Local ( not Tamil Nadu ),Unmarried,Zepto,<6 months,"10,000 - 19,999",Scooter,Backpack,6-8 hrs,5-6,21-30,5-15 min,Uneven,Never,Never,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,50,75,25,100,100,75,2,7,6,8,7,2,0,2,1,0,2,2,2,1,7,25,5.5,10.0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,2,2,2,0,2,0,0,0,54.2,5.33,8,7,2.889,0.0,0,0.0,137.5,1,1.814,76,2,2,3,1,2,2,1,1.0,2,1,2,3,2,6,32,40,40,14,4,4,4,4
3/10/2026 23:45:02,Male,25-35,High school,Non-Local ( not Tamil Nadu ),Married,Zepto,6 -12 months,">35,000",Motor bike,Handheld,> 8 hrs,7,>=31,<5 min,Uneven,Never,Never,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,75,50,75,25,75,25,4,5,8,9,4,3,1,1,3,1,3,3,3,0,9,35,7.0,2.5,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,2,4,1,2,1,2,0,0,0,62.5,5.5,9,18,3.438,6.25,9,5.5,245.0,1,2.167,42,3,2,2,2,3,3,1,1.0,1,1,3,4,4,7,22,38,46,18,9,4,9,4
3/22/2026 12:21:15,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Blinkit,6 -12 months,"<10,000",Motor bike,Bike storage / carrier,> 8 hrs,< 3,21-30,16-30min,Uneven,Never,Occasionally,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,50,75,50,75,75,50,2,2,4,2,4,5,1,2,0,1,3,0,2,2,9,25,2.0,23.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,2,1,1,1,0,1,0,0,2,54.2,3.17,2,18,1.718,5.42,2,3.17,50.0,1,2.241,35,2,2,3,2,4,2,1,1.0,3,1,3,4,6,7,38,46,46,18,9,9,4,9
3/22/2026 12:27:01,Female,25-35,High school,Non-Local ( not Tamil Nadu ),Married,Blinkit,6 -12 months,"10,000 - 19,999",Scooter,Backpack,3-5 hrs,3-4,11-20,5-15 min,Uneven,Never,Never,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,50,100,25,25,100,75,10,4,5,9,10,6,1,1,1,1,1,1,1,1,4,15,3.5,10.0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,1,0,0,0,70.8,7.33,9,4,5.19,7.08,9,7.33,52.5,1,1.814,77,2,2,3,1,2,2,1,1.0,2,1,1,3,2,6,24,34,30,16,9,9,4,9
3/22/2026 12:29:11,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Blinkit,6 -12 months,">35,000",Scooter,Bike storage / carrier,> 8 hrs,7,>=31,>30 min,Uneven,Never,Never,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,25,25,25,100,100,25,1,3,1,1,2,4,1,2,3,1,3,3,3,3,9,35,7.0,40.0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,33.3,2.0,1,9,0.666,3.33,1,2.0,245.0,1,2.111,45,3,2,3,1,3,3,1,1.0,2,1,2,4,4,7,30,34,42,18,9,9,1,1
3/22/2026 12:30:57,Male,<25,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,"10,000 - 19,999",Motor bike,Backpack,6-8 hrs,7,11-20,<5 min,Uneven,Never,Never,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,50,50,25,50,75,50,2,4,3,3,3,2,0,2,1,0,2,3,1,0,7,15,7.0,2.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,50.0,2.83,3,14,1.415,0.0,0,0.0,105.0,1,1.203,158,1,2,2,1,3,2,1,1.0,1,1,0,2,3,4,30,28,28,34,6,6,6,4
3/22/2026 12:36:48,Male,>=46,High school,Local,Married,Blinkit,<6 months,"10,000 - 19,999",Scooter,Bike storage / carrier,> 8 hrs,3-4,21-30,>30 min,Uneven,Never,Never,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,100,100,100,100,100,100,5,9,10,10,10,10,3,1,1,0,3,1,2,3,9,25,3.5,40.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,83.3,9.0,10,9,7.497,24.99,30,0.0,87.5,1,2.889,5,1,2,2,1,3,2,1,1.0,2,1,2,2,3,7,26,36,38,14,9,9,6,9
3/22/2026 12:39:07,Male,25-35,Degree/master's degree or higher,Local,Married,Blinkit,12 - 24 months,"20,000 - 35,000",Motor bike,Bike storage / carrier,3-5 hrs,5-6,11-20,5-15 min,Uneven,Never,Occasionally,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,50,50,25,75,50,25,2,2,1,2,1,2,1,2,2,2,1,2,1,1,4,15,5.5,10.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,2,37.5,1.67,2,8,0.626,3.75,2,3.34,82.5,1,1.074,165,2,2,2,1,2,2,1,1.0,1,1,0,3,2,4,18,14,14,20,9,9,9,9
3/22/2026 12:42:10,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Blinkit,6 -12 months,">35,000",Scooter,Backpack,> 8 hrs,7,>=31,5-15 min,Uneven,Occasionally,Never,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,50,50,25,75,100,50,0,0,0,0,0,0,1,2,3,1,3,3,3,1,9,35,7.0,10.0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,2,1,1,0,1,0,2,0,50.0,0.0,0,9,0.0,5.0,0,0.0,245.0,1,1.333,147,3,1,2,1,3,2,1,1.0,0,1,0,4,3,5,28,28,26,14,9,9,4,9
3/22/2026 12:48:09,Male,25-35,Degree/master's degree or higher,Local,Married,Blinkit,>24 months,">35,000",Motor bike,Backpack,6-8 hrs,5-6,>=31,<5 min,Uneven,Never,Occasionally,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,25,50,0,100,50,25,2,1,2,5,6,0,1,2,3,3,2,2,3,0,7,35,5.5,2.5,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,2,2,1,1,1,1,0,0,2,25.0,2.67,5,14,0.668,2.5,5,8.01,192.5,1,1.519,118,4,2,2,1,3,1,1,1.0,0,1,0,4,3,5,28,28,22,26,6,6,6,6
3/22/2026 12:48:39,Male,<25,Middle school or primary school,Local,Unmarried,Blinkit,<6 months,"20,000 - 35,000",Motor bike,Bike storage / carrier,> 8 hrs,7,>=31,<5 min,Uneven,Regularly,Never,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,50,0,0,100,100,0,1,0,0,0,5,2,0,0,2,0,3,3,3,0,9,35,7.0,2.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,0,1,0,3,0,25.0,1.33,0,18,0.332,0.0,0,0.0,245.0,1,1.481,124,3,1,2,1,2,2,1,1.0,0,1,1,4,2,5,24,22,26,12,9,9,4,9
3/22/2026 12:59:12,Male,<25,Degree/master's degree or higher,Non-Local ( not Tamil Nadu ),Unmarried,Both,6 -12 months,"20,000 - 35,000",Scooter,Backpack,6-8 hrs,5-6,21-30,<5 min,Uneven,Never,Never,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,50,75,25,25,75,4,1,9,4,10,1,0,2,2,1,2,2,2,0,7,25,5.5,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,3,0,0,0,54.2,4.83,4,7,2.618,0.0,0,4.83,137.5,1,1.426,135,2,1,2,1,3,2,1,1.0,0,1,1,3,3,5,16,18,20,26,9,9,9,9
3/24/2026 14:12:04,Female,<25,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,"10,000 - 19,999",Scooter,Backpack,3-5 hrs,5-6,11-20,<5 min,Uneven,Never,Never,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,50,75,75,100,75,50,3,5,5,9,10,4,0,2,1,0,1,2,1,0,4,15,5.5,2.5,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,2,2,1,0,1,0,0,0,54.2,6.0,9,4,3.252,0.0,0,0.0,82.5,1,1.556,114,3,2,2,1,3,3,1,1.0,1,0,0,4,4,6,26,28,28,16,9,9,1,4
3/24/2026 14:13:57,Male,>=46,High school,Local,Married,Zepto,>24 months,"20,000 - 35,000",Motor bike,Bike handle,6-8 hrs,7,21-30,5-15 min,Uneven,Never,Regularly,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,50,75,25,75,50,100,3,7,4,10,4,7,3,1,2,3,2,3,2,1,7,25,7.0,10.0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,1,1,1,2,0,0,3,54.2,5.83,10,14,3.16,16.26,30,17.49,175.0,1,1.981,63,4,2,3,1,3,3,1,1.0,1,1,2,4,4,7,22,34,32,13,9,9,1,4
3/24/2026 14:15:43,Female,25-35,Degree/master's degree or higher,Local,Married,Zepto,6 -12 months,"10,000 - 19,999",Scooter,Bike storage / carrier,6-8 hrs,5-6,21-30,5-15 min,Uneven,Never,Never,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,50,75,100,75,100,50,3,7,8,6,10,2,1,2,1,1,2,2,2,1,7,25,5.5,10.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,1,2,0,0,0,66.7,6.0,6,7,4.002,6.67,6,6.0,137.5,1,2.444,19,3,2,3,1,2,2,1,1.0,2,1,2,4,2,7,30,34,46,18,9,4,9,4
3/24/2026 14:17:54,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Blinkit,12 - 24 months,">35,000",Motor bike,Backpack,> 8 hrs,7,>=31,<5 min,Uneven,Occasionally,Occasionally,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,50,50,0,75,100,50,2,2,3,2,5,1,1,2,3,2,3,3,3,0,9,35,7.0,2.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,2,1,1,0,1,0,2,2,45.8,2.5,2,18,1.145,4.58,2,5.0,245.0,1,1.5,123,4,2,2,1,3,3,1,0.0,0,0,1,4,4,5,30,22,30,16,9,9,4,9
3/24/2026 14:19:30,Male,<25,Degree/master's degree or higher,Non-Local ( not Tamil Nadu ),Unmarried,Blinkit,12 - 24 months,"10,000 - 19,999",Motor bike,Backpack,6-8 hrs,5-6,21-30,5-15 min,Uneven,Never,Occasionally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,50,25,0,1,3,1,1,5,5,0,2,1,2,2,2,2,1,7,25,5.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,0,2,16.7,2.67,1,14,0.446,0.0,0,5.34,137.5,0,1.074,166,3,1,3,1,3,3,1,0.0,0,0,0,4,4,4,26,26,26,16,9,9,4,4
3/24/2026 14:22:32,Male,25-35,Degree/master's degree or higher,Non-Local ( not Tamil Nadu ),Married,Blinkit,12 - 24 months,">35,000",Scooter,Handheld,> 8 hrs,5-6,21-30,<5 min,Uneven,Never,Never,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,50,75,100,75,75,50,2,5,5,5,10,3,1,2,3,2,3,2,2,0,9,25,5.5,2.5,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,1,2,1,1,0,0,0,62.5,5.0,5,9,3.125,6.25,5,10.0,137.5,1,2.0,61,4,2,3,2,2,3,1,1.0,1,1,2,5,4,7,38,46,40,16,9,9,9,9
3/24/2026 14:23:18,Female,<25,Degree/master's degree or higher,Local,Married,Zepto,6 -12 months,"10,000 - 19,999",Scooter,Bike storage / carrier,3-5 hrs,3-4,11-20,<5 min,Uneven,Never,Never,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,50,25,25,75,75,50,1,3,2,4,3,2,0,2,1,1,1,1,1,0,4,15,3.5,2.5,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,2,1,1,2,0,0,0,41.7,2.5,4,4,1.042,0.0,0,2.5,52.5,1,1.167,159,3,1,2,1,2,2,1,1.0,0,1,0,4,2,4,22,20,26,28,9,9,9,12
3/24/2026 14:24:54,Female,25-35,Degree/master's degree or higher,Non-Local ( not Tamil Nadu ),Married,Zepto,6 -12 months,"10,000 - 19,999",Scooter,Backpack,6-8 hrs,3-4,11-20,5-15 min,Uneven,Never,Never,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,25,75,100,75,50,100,6,5,3,8,10,5,1,2,1,1,2,1,1,1,7,15,3.5,10.0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,2,2,2,1,2,0,0,0,62.5,6.17,8,7,3.856,6.25,8,6.17,52.5,1,2.019,58,2,2,3,1,4,3,1,1.0,3,1,3,3,6,7,40,40,40,14,4,4,4,16
3/24/2026 14:25:39,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,">35,000",Scooter,Bike storage / carrier,3-5 hrs,7,>=31,<5 min,Uneven,Never,Never,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,50,75,50,75,100,100,3,5,3,2,4,8,1,2,3,0,1,3,3,0,4,35,7.0,2.5,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,66.7,4.17,2,4,2.781,6.67,2,0.0,245.0,1,1.352,145,3,2,2,1,3,1,1,1.0,0,1,0,4,3,5,22,20,18,16,4,4,4,4
3/24/2026 14:26:49,Male,25-35,High school,Local,Married,Blinkit,12 - 24 months,"20,000 - 35,000",Motor bike,Backpack,6-8 hrs,5-6,21-30,<5 min,Uneven,Occasionally,Never,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,25,50,50,75,50,25,6,4,3,3,5,7,1,1,2,2,2,2,2,0,7,25,5.5,2.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,2,1,1,1,1,0,2,0,37.5,4.67,3,14,1.751,3.75,3,9.34,137.5,1,1.63,106,2,2,3,1,2,2,1,1.0,2,1,2,3,2,6,26,38,46,18,9,4,1,4
3/24/2026 14:29:32,Female,25-35,High school,Non-Local ( not Tamil Nadu ),Married,Zepto,6 -12 months,"10,000 - 19,999",Scooter,Bike handle,3-5 hrs,5-6,11-20,<5 min,Uneven,Never,Never,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25,0,50,75,50,25,3,6,1,3,3,1,1,1,1,1,1,2,1,0,4,15,5.5,2.5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,2,2,1,2,0,0,0,29.2,2.83,3,4,0.826,2.92,3,2.83,82.5,1,1.092,163,3,1,2,1,2,2,1,1.0,0,1,0,4,2,4,24,22,26,24,8,8,10,10
3/24/2026 14:31:45,Male,25-35,Degree/master's degree or higher,Local,Married,Blinkit,>24 months,">35,000",Motor bike,Backpack,6-8 hrs,5-6,>=31,<5 min,Uneven,Occasionally,Occasionally,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,25,50,50,75,100,25,5,3,5,4,10,2,1,2,3,3,2,2,3,0,7,35,5.5,2.5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,1,1,1,1,0,2,2,45.8,4.83,4,14,2.212,4.58,4,14.49,192.5,1,1.648,104,2,2,3,1,2,2,1,1.0,2,1,2,3,2,6,22,30,42,18,4,4,4,4
3/24/2026 14:33:04,Male,<25,High school,Local,Unmarried,Blinkit,6 -12 months,"10,000 - 19,999",Motor bike,Handheld,3-5 hrs,3-4,11-20,<5 min,Uneven,Never,Never,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,50,25,25,75,25,50,1,3,1,3,3,2,0,1,1,1,1,1,1,0,4,15,3.5,2.5,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,2,4,1,1,0,1,0,0,0,33.3,2.17,3,8,0.723,0.0,0,2.17,52.5,1,1.13,161,2,1,2,1,2,2,1,1.0,0,1,1,3,2,4,20,26,28,22,4,4,4,4
3/24/2026 14:34:21,Male,<25,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,"10,000 - 19,999",Scooter,Bike storage / carrier,> 8 hrs,7,>=31,5-15 min,Uneven,Never,Never,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,3,1,9,35,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,20.8,0.0,0,9,0.0,0.0,0,0.0,245.0,0,1.0,170,2,1,2,1,2,1,2,1.0,0,1,0,3,3,4,14,20,20,10,4,4,9,16
3/24/2026 14:35:44,Male,36-45,Degree/master's degree or higher,Local,Married,Zepto,12 - 24 months,"20,000 - 35,000",Motor bike,Backpack,6-8 hrs,5-6,21-30,5-15 min,Even,Never,Never,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,50,50,50,50,50,75,6,4,4,3,2,7,2,2,2,2,2,2,2,1,7,25,5.5,10.0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,2,1,1,1,2,1,0,0,54.2,4.33,3,14,2.347,10.84,6,8.66,137.5,1,1.814,78,2,2,2,1,3,3,2,1.0,1,0,0,3,5,6,26,22,26,14,9,9,9,16
3/24/2026 14:37:07,Male,<25,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,"10,000 - 19,999",Scooter,Backpack,> 8 hrs,5-6,>=31,<5 min,Uneven,Never,Never,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,3,0,9,35,5.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,16.7,0.0,0,9,0.0,0.0,0,0.0,192.5,0,1.0,171,3,2,2,1,2,2,1,1.0,0,1,0,4,2,4,20,26,26,14,9,9,4,9
3/24/2026 14:41:33,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,">35,000",Motor bike,Bike storage / carrier,> 8 hrs,5-6,>=31,<5 min,Uneven,Never,Never,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,25,25,50,0,75,100,5,2,5,2,9,4,1,2,3,0,3,2,3,0,9,35,5.5,2.5,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,2,1,1,1,0,1,0,0,0,62.5,4.5,2,18,2.812,6.25,2,0.0,192.5,1,2.056,51,2,2,3,2,4,2,1,1.0,0,0,1,4,5,7,22,22,22,14,9,9,4,9
3/24/2026 14:46:16,Male,36-45,Degree/master's degree or higher,Local,Married,Blinkit,6 -12 months,"20,000 - 35,000",Scooter,Bike storage / carrier,> 8 hrs,5-6,21-30,5-15 min,Uneven,Never,Never,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,50,75,75,75,100,100,3,3,4,3,4,8,2,2,2,1,3,2,2,1,9,25,5.5,10.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,70.8,4.17,3,9,2.952,14.16,6,4.17,137.5,1,2.463,18,3,2,2,2,2,3,1,1.0,3,1,2,4,4,7,34,40,46,18,9,4,4,9
3/24/2026 14:48:13,Male,<25,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,"20,000 - 35,000",Motor bike,Bike storage / carrier,> 8 hrs,7,>=31,5-15 min,Uneven,Never,Never,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,75,100,0,0,0,0,0,0,0,0,2,2,0,3,3,3,1,9,35,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,37.5,0.0,0,18,0.0,0.0,0,0.0,245.0,0,1.0,172,3,1,3,1,2,2,1,1.0,0,1,0,4,2,4,26,26,26,14,9,9,4,4
3/24/2026 14:50:59,Male,<25,Degree/master's degree or higher,Local,Unmarried,Blinkit,<6 months,"<10,000",Scooter,Backpack,> 8 hrs,3-4,<=10,<5 min,Uneven,Never,Never,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25,50,50,75,100,100,4,0,0,0,0,10,0,2,0,0,3,1,0,0,9,5,3.5,2.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,58.3,2.33,0,9,1.358,0.0,0,0.0,17.5,1,1.592,110,3,2,3,1,2,2,1,1.0,0,1,2,5,2,6,32,26,22,28,4,4,6,10
3/24/2026 14:53:16,Male,25-35,High school,Local,Married,Zepto,>24 months,"20,000 - 35,000",Motor bike,Bike storage / carrier,> 8 hrs,7,>=31,5-15 min,Uneven,Never,Never,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,50,100,100,100,100,75,9,3,6,8,9,10,1,1,2,3,3,3,3,1,9,35,7.0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,0,0,0,70.8,7.5,8,18,5.31,7.08,8,22.5,245.0,1,2.833,7,1,2,2,1,3,1,1,1.0,2,1,2,2,3,7,18,20,24,20,4,4,4,2
3/24/2026 14:54:59,Male,25-35,Degree/master's degree or higher,Local,Unmarried,Zepto,6 -12 months,"20,000 - 35,000",Motor bike,Backpack,6-8 hrs,5-6,21-30,5-15 min,Uneven,Never,Never,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,25,25,25,50,50,25,2,4,2,2,2,1,1,2,2,1,2,2,2,1,7,25,5.5,10.0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,2,2,1,1,0,2,0,0,0,33.3,2.17,2,14,0.723,3.33,2,2.17,137.5,1,1.463,127,3,2,2,1,3,2,2,0.0,0,0,1,4,4,5,26,22,22,14,9,9,4,9
3/24/2026 14:57:04,Female,25-35,High school,Local,Married,Zepto,6 -12 months,"10,000 - 19,999",Scooter,Bike storage / carrier,3-5 hrs,3-4,11-20,<5 min,Uneven,Never,Never,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,25,25,25,75,50,25,1,2,1,1,3,6,1,1,1,1,1,1,1,0,4,15,3.5,2.5,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,2,1,1,2,0,0,0,29.2,2.33,1,4,0.68,2.92,1,2.33,52.5,1,1.037,168,1,2,2,1,3,2,1,1.0,0,1,0,2,3,4,26,22,22,16,9,9,4,9
